PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
59030,DE40E,DE40E,Brandenburg,52.24252512,12.29213619,C683R285,52.239999999999995,12.29,0.0028399114479101518
59031,DE40E,DE40E,Brandenburg,52.23355297,12.29147153,C683R286,52.23,12.29,0.0036640147158467293
59032,DE40E,DE40E,Brandenburg,52.20663641,12.28947965,C683R288,52.209999999999994,12.29,0.003378453292427294
59033,DE40E,DE40E,Brandenburg,52.19766419,12.28881639,C683R289,52.199999999999996,12.29,0.002444276820166249
59034,DE40E,DE40E,Brandenburg,52.16177509,12.28616681,C683R293,52.16,12.29,0.0029306835526506578
59035,DE40E,DE40E,Brandenburg,52.14383042,12.28484411,C682R295,52.14,12.280000000000001,0.004832865577172809
59036,DE40E,DE40E,Brandenburg,52.13485806,12.28418327,C682R296,52.129999999999995,12.280000000000001,0.0054842820246042215
59037,DE40E,DE40E,Brandenburg,52.12588568,12.28352278,C682R296,52.129999999999995,12.280000000000001,0.004639021850897726
59038,DE40E,DE40E,Brandenburg,52.10206025,12.77819517,C732R299,52.099999999999994,12.780000000000001,0.0023345637454804087
59039,DE40E,DE40E,Brandenburg,52.11102789,12.77895435,C732R298,52.11,12.780000000000001,0.0012088076137563896
59040,DE40E,DE40E,Brandenburg,52.1199955,12.77971394,C732R297,52.12,12.780000000000001,0.00017408445851557007
59041,DE40E,DE40E,Brandenburg,52.12896309,12.78047392,C732R296,52.129999999999995,12.780000000000001,0.001076246334412254
59042,DE40E,DE40E,Brandenburg,52.13932657,12.73751115,C728R295,52.14,12.74,0.001657113957850213
59043,DE40E,DE40E,Brandenburg,52.13035855,12.73675951,C728R296,52.129999999999995,12.74,0.0020037121774269715
59044,DE40E,DE40E,Brandenburg,52.12139052,12.73600826,C728R297,52.12,12.74,0.0027983326180839284
59045,DE40E,DE40E,Brandenburg,52.08551815,12.7330072,C727R300,52.089999999999996,12.73,0.00484085311188872
59046,DE40E,DE40E,Brandenburg,52.19313422,12.74202926,C728R290,52.19,12.74,0.0033685836173888138
59047,DE40E,DE40E,Brandenburg,52.12419473,12.92616256,C747R297,52.12,12.93,0.004800602730393146
59048,DE40E,DE40E,Brandenburg,52.28958338,12.53022006,C707R280,52.29,12.530000000000001,0.00043760105805812106
59049,DE40E,DE40E,Brandenburg,52.31649281,12.53236391,C707R277,52.31999999999999,12.530000000000001,0.0037905816484810123
59050,DE40E,DE40E,Brandenburg,52.24046194,12.36521055,C691R285,52.239999999999995,12.370000000000001,0.002950081152773725
59051,DE40E,DE40E,Brandenburg,52.2494334,12.36589024,C691R284,52.25,12.370000000000001,0.0025635949792037643
59052,DE40E,DE40E,Brandenburg,52.25840484,12.36657029,C691R283,52.26,12.370000000000001,0.0026263952764546124
59053,DE40E,DE40E,Brandenburg,52.26737627,12.3672507,C691R282,52.269999999999996,12.370000000000001,0.0031114935627537324
59054,DE40E,DE40E,Brandenburg,52.45687819,12.64663222,C719R263,52.459999999999994,12.65,0.0037340748845222714
59055,DE40E,DE40E,Brandenburg,52.46584662,12.64737444,C719R262,52.47,12.65,0.004449927251510656
59056,DE40E,DE40E,Brandenburg,52.47481503,12.64811705,C719R262,52.47,12.65,0.004949413369564208
59057,DE40E,DE40E,Brandenburg,52.49275179,12.64960344,C719R260,52.489999999999995,12.65,0.0027623449423054437
59058,DE40E,DE40E,Brandenburg,52.18663274,12.36113985,C690R290,52.19,12.36,0.0034379196133362045
59059,DE40E,DE40E,Brandenburg,52.50172014,12.65034722,C719R259,52.5,12.65,0.0017330612052004633
59060,DE40E,DE40E,Brandenburg,52.51965677,12.65183597,C719R257,52.519999999999996,12.65,0.0011684708840899
59061,DE40E,DE40E,Brandenburg,52.27634767,12.36793147,C691R281,52.279999999999994,12.370000000000001,0.00386304168746776
59062,DE40E,DE40E,Brandenburg,52.28531906,12.36861259,C691R280,52.29,12.370000000000001,0.0047564273573534035
59063,DE40E,DE40E,Brandenburg,52.29429042,12.36929407,C691R280,52.29,12.370000000000001,0.004311860017894756
59064,DE40E,DE40E,Brandenburg,52.30326176,12.36997591,C691R279,52.3,12.370000000000001,0.0032617929234140253
59065,DE40E,DE40E,Brandenburg,52.32120439,12.37134067,C691R277,52.31999999999999,12.370000000000001,0.0014545672790343825
59066,DE40E,DE40E,Brandenburg,52.33017568,12.37202358,C691R276,52.33,12.370000000000001,0.0012435289953430318
59067,DE40E,DE40E,Brandenburg,52.33914694,12.37270685,C691R275,52.339999999999996,12.370000000000001,0.0018545686774973015
59068,DE40E,DE40E,Brandenburg,52.51068846,12.6510914,C719R258,52.51,12.65,0.000956461998141244
59069,DE40E,DE40E,Brandenburg,52.17766113,12.36046265,C690R291,52.18,12.36,0.00235574410222573
59070,DE40E,DE40E,Brandenburg,52.16868951,12.3597858,C690R292,52.169999999999995,12.36,0.0013169528057587285
59071,DE40E,DE40E,Brandenburg,52.15971787,12.3591093,C690R293,52.16,12.36,0.000610911130734595
59072,DE40E,DE40E,Brandenburg,52.30850617,13.05984174,C760R278,52.309999999999995,13.06,0.0014969293904367113
59073,DE40E,DE40E,Brandenburg,52.29954185,13.0590204,C760R279,52.3,13.06,0.0007516996633567737
59074,DE40E,DE40E,Brandenburg,52.28161315,13.05737903,C760R281,52.279999999999994,13.06,0.0022681771373903974
59075,DE40E,DE40E,Brandenburg,52.27264876,13.05655899,C760R282,52.269999999999996,13.06,0.0033761043028023635
59076,DE40E,DE40E,Brandenburg,52.25471992,13.05492019,C759R284,52.25,13.05,0.0055890115616841285
59077,DE40E,DE40E,Brandenburg,52.23679099,13.05328311,C759R285,52.239999999999995,13.05,0.0037798081651972933
59078,DE40E,DE40E,Brandenburg,52.22782649,13.05246522,C759R286,52.23,13.05,0.002640708077783994
59079,DE40E,DE40E,Brandenburg,52.21886197,13.05164775,C759R287,52.22,13.05,0.0015165602468159088
59080,DE40E,DE40E,Brandenburg,52.20989742,13.05083071,C759R288,52.209999999999994,13.05,0.0005156731428542436
59081,DE40E,DE40E,Brandenburg,52.20093285,13.0500141,C759R289,52.199999999999996,13.05,0.0009328894368966959
59082,DE40E,DE40E,Brandenburg,52.09691581,12.35438373,C689R299,52.099999999999994,12.350000000000001,0.004077304602712771
59083,DE40E,DE40E,Brandenburg,52.10588759,12.35505776,C690R298,52.11,12.36,0.005094291427170382
59084,DE40E,DE40E,Brandenburg,52.11485936,12.35573213,C690R298,52.11,12.36,0.0055094998713522084
59085,DE40E,DE40E,Brandenburg,52.33131794,12.63628208,C718R276,52.33,12.64,0.002617783221680426
59086,DE40E,DE40E,Brandenburg,52.34925537,12.63775601,C718R274,52.349999999999994,12.64,0.0015550220146976865
59087,DE40E,DE40E,Brandenburg,52.37616136,12.63996982,C718R271,52.379999999999995,12.64,0.0038386839080376415
59088,DE40E,DE40E,Brandenburg,52.38512998,12.64070853,C718R270,52.39,12.64,0.004889058079500947
59089,DE40E,DE40E,Brandenburg,52.39409858,12.64144763,C718R270,52.39,12.64,0.004192128950945046
59090,DE40E,DE40E,Brandenburg,52.15074621,12.35843316,C690R294,52.15,12.36,0.001210542294702247
59091,DE40E,DE40E,Brandenburg,52.34811818,12.37339049,C691R274,52.349999999999994,12.370000000000001,0.0027920721098058502
59092,DE40E,DE40E,Brandenburg,52.29855321,12.5309343,C707R279,52.3,12.530000000000001,0.0015544339763384665
59093,DE40E,DE40E,Brandenburg,52.35708941,12.37407448,C691R273,52.36,12.370000000000001,0.003823042771499656
59094,DE40E,DE40E,Brandenburg,52.36606061,12.37475883,C691R272,52.37,12.370000000000001,0.004888780952744496
59095,DE40E,DE40E,Brandenburg,52.24969496,12.65889413,C720R284,52.25,12.66,0.0007386872331889012
59096,DE40E,DE40E,Brandenburg,52.51643854,12.45997236,C700R257,52.519999999999996,12.46,0.0035614996945567833
59097,DE40E,DE40E,Brandenburg,52.50746836,12.45926693,C700R258,52.51,12.46,0.0025706201705971454
59098,DE40E,DE40E,Brandenburg,52.4805577,12.4571529,C700R261,52.48,12.46,0.0018196226894662915
59099,DE40E,DE40E,Brandenburg,52.47158745,12.45644896,C700R262,52.47,12.46,0.0026808350974859355
59100,DE40E,DE40E,Brandenburg,52.46261717,12.45574539,C700R263,52.459999999999994,12.46,0.003680891752073547
59101,DE40E,DE40E,Brandenburg,52.45364687,12.4550422,C700R264,52.449999999999996,12.46,0.00473250054096862
59102,DE40E,DE40E,Brandenburg,52.48287232,12.67823931,C722R261,52.48,12.68,0.003065539657627997
59103,DE40E,DE40E,Brandenburg,52.22982053,12.99406793,C753R286,52.23,12.99,0.002481248288098694
59104,DE40E,DE40E,Brandenburg,52.30114867,12.44314431,C698R279,52.3,12.440000000000001,0.002231249499792456
59105,DE40E,DE40E,Brandenburg,52.25629514,12.43966512,C698R283,52.26,12.440000000000001,0.003710457113779329
59106,DE40E,DE40E,Brandenburg,52.23835359,12.43827599,C698R285,52.239999999999995,12.440000000000001,0.0019520941981915221
59107,DE40E,DE40E,Brandenburg,52.22938278,12.43758198,C698R286,52.23,12.440000000000001,0.0015952588265703282
59108,DE40E,DE40E,Brandenburg,52.13967361,12.43066179,C697R295,52.14,12.43,0.0005182859157015154
59109,DE40E,DE40E,Brandenburg,52.13070258,12.42997177,C697R296,52.129999999999995,12.43,0.0007027898681647967
59110,DE40E,DE40E,Brandenburg,52.27660077,12.6611128,C720R281,52.279999999999994,12.66,0.003465986786078454
59111,DE40E,DE40E,Brandenburg,52.34340205,12.53451113,C707R275,52.339999999999996,12.530000000000001,0.004370986705833659
59112,DE40E,DE40E,Brandenburg,52.33443232,12.53379501,C707R276,52.33,12.530000000000001,0.004997562746952766
59113,DE40E,DE40E,Brandenburg,52.292178,12.44244774,C698R280,52.29,12.440000000000001,0.0026383885329246946
59114,DE40E,DE40E,Brandenburg,52.22085537,12.99326216,C753R287,52.22,12.99,0.0021610445334477256
59115,DE40E,DE40E,Brandenburg,52.21189018,12.99245682,C753R288,52.209999999999994,12.99,0.0024097037489966486
59116,DE40E,DE40E,Brandenburg,52.20292497,12.9916519,C753R289,52.199999999999996,12.99,0.0030927916421333974
59117,DE40E,DE40E,Brandenburg,52.41091633,12.378186,C692R268,52.41,12.379999999999999,0.0014343988398729112
59118,DE40E,DE40E,Brandenburg,52.41988742,12.37887251,C692R267,52.419999999999995,12.379999999999999,0.000695092728968402
59119,DE40E,DE40E,Brandenburg,52.42885848,12.37955939,C692R266,52.43,12.379999999999999,0.001172568750661776
